-20.0,-7.516432757266402
-19.19191919191919,-6.438934973366646
-18.383838383838384,-6.559629676189169
-17.575757575757574,-7.047782560129268
-16.767676767676768,-6.883802853738136
-15.959595959595958,-5.5132364306346195
-15.151515151515152,-4.757997411678565
-14.343434343434343,-5.62201437237951
-13.535353535353536,-3.7129200334157586
-12.727272727272727,-3.9765189308749234
-11.919191919191919,-2.9224135673688054
-11.11111111111111,-2.368153436335572
-10.303030303030303,-3.092772661319182
-9.494949494949495,-2.7981369040630923
-8.686868686868687,-2.6489380228573514
-7.878787878787879,-2.289800920709763
-7.070707070707071,-1.8698375502097317
-6.262626262626263,-1.9554751709575628
-5.454545454545455,-0.09174227426002757
-4.646464646464647,-0.3434356679649051
-3.8383838383838373,0.18749848313231365
-3.030303030303031,-0.6841620355463656
-2.2222222222222214,-0.6887711043976572
-1.4141414141414153,1.564233585286864
-0.6060606060606055,1.5549055209945053
0.20202020202020066,0.7648571545190068
1.0101010101010104,0.4326391135315426
1.8181818181818166,1.9474250058528768
2.6262626262626263,1.5122976395060586
3.4343434343434325,1.0476279017835288
4.242424242424242,1.3950588518289446
5.050505050505048,1.9539420653421402
5.858585858585858,3.3739446808640166
6.666666666666668,3.6115189266550143
7.474747474747474,2.6622787966326222
8.282828282828284,2.417111806174406
9.09090909090909,3.651617634867333
9.8989898989899,3.776134656282246
10.707070707070706,3.4217478412536817
11.515151515151516,3.5765950992654805
12.323232323232325,4.402416148131685
13.131313131313128,3.508163272606346
13.939393939393938,4.794446716217004
14.747474747474747,4.248036740480932
15.555555555555557,5.434307058141123
16.36363636363636,5.092069963692707
17.17171717171717,4.700000885753687
17.97979797979798,5.470508216629656
18.78787878787879,4.79930097022213
19.5959595959596,4.933721088348736
20.4040404040404,5.244960124374725
21.21212121212121,6.363472419435529
22.02020202020202,6.297848013501763
22.82828282828283,5.867497257455642
23.636363636363633,6.498334015730515
24.444444444444443,7.3456161887332
25.252525252525253,7.677485565814382
26.060606060606062,6.5434022583712075
26.868686868686865,7.881430855981253
27.676767676767675,7.778890898633322
28.484848484848484,8.759624659703727
29.292929292929294,8.262999603830572
30.101010101010097,8.889402148116508
30.909090909090907,8.221601649826365
31.717171717171716,9.059615678046306
32.525252525252526,9.231317895562464
33.333333333333336,9.66595710458626
34.14141414141414,10.184536074662592
34.94949494949495,10.050601278340451
35.75757575757576,9.781039552113151
36.56565656565657,10.599093299660273
37.37373737373737,9.833663023063082
38.18181818181818,10.125775493985014
38.98989898989899,11.004491476838808
39.7979797979798,11.12667537646115
40.6060606060606,10.895506307729997
41.41414141414141,12.441209215429609
42.22222222222222,12.268790002506647
43.03030303030303,12.539887041105047
43.838383838383834,13.292055308923777
44.64646464646465,13.28146083877835
45.45454545454545,13.32233795201814
46.262626262626256,13.828712509232133
47.07070707070707,13.963734918838101
47.878787878787875,14.927034090465217
48.68686868686869,15.56970828347455
49.494949494949495,15.292155937620631
50.3030303030303,15.18933856145571
51.111111111111114,15.694449034665825
51.91919191919192,17.52798527020468
52.72727272727272,17.583623091697625
53.535353535353536,18.554649179547624
54.34343434343434,17.94738469007301
55.151515151515156,18.59884905948639
55.95959595959596,19.827402778773767
56.76767676767676,19.7777750297098
57.57575757575758,20.038080085093164
58.38383838383838,21.735107402943488
59.1919191919192,21.04122010480599
60.0,22.608131807457976
